Date,Ticker,Close,Return,MarketCap,Sector
01-07-2020,3MINDIA,18605.4,0,21028,SERVICES
01-07-2020,ABB,954.3,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,ACC,1325.95,0,24944,CEMENT & CEMENT PRODUCTS
01-07-2020,AIAENG,1586.95,0,15436,INDUSTRIAL MANUFACTURING
01-07-2020,APLAPOLLO,1620.1,0,4387,METALS
01-07-2020,AUBANK,558.5,0,17626,FINANCIAL SERVICES
01-07-2020,AARTIIND,926.3,0,16151,CHEMICALS
01-07-2020,AAVAS,1315.45,0,10209,FINANCIAL SERVICES
01-07-2020,ABBOTINDIA,15755.95,0,33577,PHARMA
01-07-2020,ADANIGAS,159.15,0,18015,OIL & GAS
01-07-2020,ADANIGREEN,340.95,0,55960,POWER
01-07-2020,ADANIPORTS,343.8,0,70471,SERVICES
01-07-2020,ADANIPOWER,35.9,0,13827,POWER
01-07-2020,ADANITRANS,264,0,29189,POWER
01-07-2020,ABCAPITAL,64.3,0,16294,FINANCIAL SERVICES
01-07-2020,ABFRL,123.8,0,9504,CONSUMER GOODS
01-07-2020,ADVENZYMES,172.5,0,500,CONSUMER GOODS
01-07-2020,AEGISCHEM,174.75,0,5812,OIL & GAS
01-07-2020,AFFLE,1450.8,0,3700,IT
01-07-2020,AJANTPHARM,1430.1,0,500,PHARMA
01-07-2020,AKZOINDIA,1808.8,0,8199,CONSUMER GOODS
01-07-2020,APLLTD,906.2,0,16975,PHARMA
01-07-2020,ALKEM,2352.15,0,28098,PHARMA
01-07-2020,ALKYLAMINE,2166.25,0,500,CHEMICALS
01-07-2020,ALLCARGO,80.2,0,2001,SERVICES
01-07-2020,AMARAJABAT,660.6,0,11685,AUTOMOBILE
01-07-2020,AMBER,1442.2,0,4530,CONSUMER GOODS
01-07-2020,AMBUJACEM,192.2,0,38462,CEMENT & CEMENT PRODUCTS
01-07-2020,APOLLOHOSP,1319.65,0,18949,HEALTHCARE SERVICES
01-07-2020,APOLLOTYRE,109.75,0,6338,AUTOMOBILE
01-07-2020,ARVINDFASN,160.7,0,1557,CONSUMER GOODS
01-07-2020,ASAHIINDIA,175.4,0,4263,AUTOMOBILE
01-07-2020,ASHOKLEY,48.2,0,14413,AUTOMOBILE
01-07-2020,ASHOKA,62.4,0,1762,CONSTRUCTION
01-07-2020,ASIANPAINT,1688,0,161788,CONSUMER GOODS
01-07-2020,ASTERDM,121.95,0,6054,HEALTHCARE SERVICES
01-07-2020,ASTRAZEN,3552.4,0,500,PHARMA
01-07-2020,ASTRAL,955.35,0,14768,INDUSTRIAL MANUFACTURING
01-07-2020,ATUL,4509.4,0,13381,CHEMICALS
01-07-2020,AUROPHARMA,775.75,0,45686,PHARMA
01-07-2020,AVANTIFEED,495.8,0,6776,CONSUMER GOODS
01-07-2020,DMART,2289.35,0,148693,CONSUMER GOODS
01-07-2020,AXISBANK,433.25,0,119527,FINANCIAL SERVICES
01-07-2020,BASF,1181.1,0,5352,CHEMICALS
01-07-2020,BEML,630.65,0,2666,INDUSTRIAL MANUFACTURING
01-07-2020,BSE,471.85,0,2132,FINANCIAL SERVICES
01-07-2020,BAJAJ-AUTO,2842.05,0,83012,AUTOMOBILE
01-07-2020,BAJAJCON,146.9,0,2162,CONSUMER GOODS
01-07-2020,BAJAJELEC,389.7,0,500,CONSUMER GOODS
01-07-2020,BAJFINANCE,2953.9,0,178641,FINANCIAL SERVICES
01-07-2020,BAJAJFINSV,6169.35,0,98622,FINANCIAL SERVICES
01-07-2020,BAJAJHLDNG,2570.15,0,28789,FINANCIAL SERVICES
01-07-2020,BALKRISIND,1269.85,0,24701,AUTOMOBILE
01-07-2020,BALMLAWRIE,112.5,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,BALRAMCHIN,133.55,0,2892,CONSUMER GOODS
01-07-2020,BANDHANBNK,325.85,0,55732,FINANCIAL SERVICES
01-07-2020,BANKBARODA,51.4,0,23773,FINANCIAL SERVICES
01-07-2020,BANKINDIA,50.15,0,16352,FINANCIAL SERVICES
01-07-2020,MAHABANK,11.1,0,500,FINANCIAL SERVICES
01-07-2020,BATAINDIA,1285,0,16481,CONSUMER GOODS
01-07-2020,BAYERCROP,5980.25,0,27811,FERTILISERS & PESTICIDES
01-07-2020,BERGEPAINT,494.3,0,47905,CONSUMER GOODS
01-07-2020,BDL,318.3,0,6120,INDUSTRIAL MANUFACTURING
01-07-2020,BEL,88.7,0,21686,INDUSTRIAL MANUFACTURING
01-07-2020,BHARATFORG,337.35,0,15569,INDUSTRIAL MANUFACTURING
01-07-2020,BHEL,36.05,0,12779,INDUSTRIAL MANUFACTURING
01-07-2020,BPCL,380.15,0,83213,OIL & GAS
01-07-2020,BHARATRAS,7530.05,0,500,FERTILISERS & PESTICIDES
01-07-2020,BHARTIARTL,560.15,0,304693,TELECOM
01-07-2020,INFRATEL,218.65,0,41126,TELECOM
01-07-2020,BIOCON,388.45,0,47028,PHARMA
01-07-2020,BIRLACORPN,580.85,0,4623,CEMENT & CEMENT PRODUCTS
01-07-2020,BSOFT,87.75,0,2513,IT
01-07-2020,BLISSGVS,96.85,0,1014,PHARMA
01-07-2020,BLUEDART,2009.4,0,4774,SERVICES
01-07-2020,BLUESTARCO,496.9,0,4817,CONSUMER GOODS
01-07-2020,BOMDYEING,72.4,0,500,CONSTRUCTION
01-07-2020,BOSCHLTD,11289.45,0,35134,AUTOMOBILE
01-07-2020,BRIGADE,136.2,0,2688,CONSTRUCTION
01-07-2020,BRITANNIA,3545.95,0,85080,CONSUMER GOODS
01-07-2020,CARERATING,411.05,0,1214,FINANCIAL SERVICES
01-07-2020,CCL,235.75,0,500,CONSUMER GOODS
01-07-2020,CESC,641.65,0,8425,POWER
01-07-2020,CRISIL,1660.4,0,12195,FINANCIAL SERVICES
01-07-2020,CSBBANK,186.95,0,500,FINANCIAL SERVICES
01-07-2020,CADILAHC,348.7,0,37187,PHARMA
01-07-2020,CANFINHOME,345.7,0,4778,FINANCIAL SERVICES
01-07-2020,CANBK,105.5,0,15196,FINANCIAL SERVICES
01-07-2020,CAPLIPOINT,346.5,0,2551,PHARMA
01-07-2020,CGCL,169.9,0,3073,FINANCIAL SERVICES
01-07-2020,CARBORUNIV,276.3,0,5174,INDUSTRIAL MANUFACTURING
01-07-2020,CASTROLIND,123.3,0,12250,OIL & GAS
01-07-2020,CEATLTD,907.1,0,3713,AUTOMOBILE
01-07-2020,CENTRALBK,17.85,0,10163,FINANCIAL SERVICES
01-07-2020,CDSL,276.25,0,2872,FINANCIAL SERVICES
01-07-2020,CENTURYPLY,118.6,0,2647,CONSUMER GOODS
01-07-2020,CENTURYTEX,302.65,0,500,PAPER
01-07-2020,CERA,2185.15,0,500,CONSTRUCTION
01-07-2020,CHAMBLFERT,150.2,0,500,FERTILISERS & PESTICIDES
01-07-2020,CHENNPETRO,76.6,0,1196,OIL & GAS
01-07-2020,CHOLAHLDNG,301.1,0,5680,FINANCIAL SERVICES
01-07-2020,CHOLAFIN,197,0,500,FINANCIAL SERVICES
01-07-2020,CIPLA,627.1,0,52069,PHARMA
01-07-2020,CUB,122.5,0,9204,FINANCIAL SERVICES
01-07-2020,COALINDIA,133.85,0,82365,METALS
01-07-2020,COCHINSHIP,299.6,0,3976,INDUSTRIAL MANUFACTURING
01-07-2020,COLPAL,1374.8,0,500,CONSUMER GOODS
01-07-2020,CONCOR,413,0,25724,SERVICES
01-07-2020,COROMANDEL,752.2,0,22044,FERTILISERS & PESTICIDES
01-07-2020,CREDITACC,526.8,0,7614,FINANCIAL SERVICES
01-07-2020,CROMPTON,238.8,0,15045,CONSUMER GOODS
01-07-2020,CUMMINSIND,397.2,0,11020,INDUSTRIAL MANUFACTURING
01-07-2020,CYIENT,280,0,3015,IT
01-07-2020,DBCORP,74.1,0,500,MEDIA & ENTERTAINMENT
01-07-2020,DCBBANK,78.85,0,2502,FINANCIAL SERVICES
01-07-2020,DCMSHRIRAM,318.85,0,4948,CONSUMER GOODS
01-07-2020,DLF,150.25,0,37835,CONSTRUCTION
01-07-2020,DABUR,466.6,0,82255,CONSUMER GOODS
01-07-2020,DALBHARAT,697.3,0,13609,CEMENT & CEMENT PRODUCTS
01-07-2020,DEEPAKNTR,478.75,0,6573,CHEMICALS
01-07-2020,DELTACORP,90.95,0,2443,SERVICES
01-07-2020,DHANUKA,735.6,0,500,FERTILISERS & PESTICIDES
01-07-2020,DBL,271.75,0,3899,CONSTRUCTION
01-07-2020,DISHTV,8.1,0,1578,MEDIA & ENTERTAINMENT
01-07-2020,DCAL,126.45,0,1977,PHARMA
01-07-2020,DIVISLAB,2241.25,0,500,PHARMA
01-07-2020,DIXON,5873.95,0,6885,CONSUMER GOODS
01-07-2020,LALPATHLAB,1577.55,0,500,HEALTHCARE SERVICES
01-07-2020,DRREDDY,3911.45,0,500,PHARMA
01-07-2020,EIDPARRY,269.35,0,4708,FERTILISERS & PESTICIDES
01-07-2020,EIHOTEL,64.15,0,3761,SERVICES
01-07-2020,ESABINDIA,1395.25,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,EDELWEISS,59.7,0,5661,FINANCIAL SERVICES
01-07-2020,EICHERMOT,18401.95,0,50108,AUTOMOBILE
01-07-2020,ELGIEQUIP,143,0,2275,INDUSTRIAL MANUFACTURING
01-07-2020,EMAMILTD,227.95,0,10211,CONSUMER GOODS
01-07-2020,ENDURANCE,877,0,12103,AUTOMOBILE
01-07-2020,ENGINERSIN,76.7,0,4739,CONSTRUCTION
01-07-2020,EQUITAS,51.5,0,1873,FINANCIAL SERVICES
01-07-2020,ERIS,447.95,0,6086,PHARMA
01-07-2020,ESCORTS,1033.85,0,12763,AUTOMOBILE
01-07-2020,ESSELPACK,180,0,5880,INDUSTRIAL MANUFACTURING
01-07-2020,EXIDEIND,148.75,0,13009,AUTOMOBILE
01-07-2020,FDC,275.15,0,4608,PHARMA
01-07-2020,FEDERALBNK,53.2,0,500,FINANCIAL SERVICES
01-07-2020,FINEORG,1860.45,0,5715,CHEMICALS
01-07-2020,FINCABLES,290.65,0,4447,INDUSTRIAL MANUFACTURING
01-07-2020,FINPIPE,498.45,0,6174,INDUSTRIAL MANUFACTURING
01-07-2020,FSL,36.05,0,2537,IT
01-07-2020,FORTIS,122.6,0,9701,HEALTHCARE SERVICES
01-07-2020,FCONSUMER,15.8,0,2949,CONSUMER GOODS
01-07-2020,FRETAIL,135.25,0,7705,CONSUMER GOODS
01-07-2020,GAIL,102.95,0,46657,OIL & GAS
01-07-2020,GEPIL,460.35,0,3099,INDUSTRIAL MANUFACTURING
01-07-2020,GET&D,73.3,0,1970,INDUSTRIAL MANUFACTURING
01-07-2020,GHCL,135.2,0,1343,CHEMICALS
01-07-2020,GMMPFAUDLR,4179.85,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,GMRINFRA,20.55,0,12736,CONSTRUCTION
01-07-2020,GALAXYSURF,1557.35,0,5502,CHEMICALS
01-07-2020,GRSE,215.95,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,GARFIBRES,1361.2,0,3057,TEXTILES
01-07-2020,GICRE,151.9,0,500,FINANCIAL SERVICES
01-07-2020,GILLETTE,5000.05,0,16932,CONSUMER GOODS
01-07-2020,GLAXO,1472.35,0,24854,PHARMA
01-07-2020,GLENMARK,435.2,0,12280,PHARMA
01-07-2020,GODFRYPHLP,981.65,0,5120,CONSUMER GOODS
01-07-2020,GODREJAGRO,434.55,0,8359,CONSUMER GOODS
01-07-2020,GODREJCP,694.85,0,71255,CONSUMER GOODS
01-07-2020,GODREJIND,405.8,0,13498,CONSUMER GOODS
01-07-2020,GODREJPROP,856.45,0,21868,CONSTRUCTION
01-07-2020,GRANULES,212,0,5282,PHARMA
01-07-2020,GRAPHITE,183.3,0,3691,INDUSTRIAL MANUFACTURING
01-07-2020,GRASIM,614.35,0,40649,CEMENT & CEMENT PRODUCTS
01-07-2020,GESHIP,209.8,0,500,SERVICES
01-07-2020,GREAVESCOT,84.4,0,2000,INDUSTRIAL MANUFACTURING
01-07-2020,GRINDWELL,484.7,0,5420,INDUSTRIAL MANUFACTURING
01-07-2020,GUJALKALI,325.7,0,2408,CHEMICALS
01-07-2020,FLUOROCHEM,357.25,0,500,CHEMICALS
01-07-2020,GUJGASLTD,326.6,0,22115,OIL & GAS
01-07-2020,GMDCLTD,40.15,0,1297,METALS
01-07-2020,GNFC,155.85,0,500,CHEMICALS
01-07-2020,GPPL,76.65,0,3819,SERVICES
01-07-2020,GSFC,54.35,0,2172,FERTILISERS & PESTICIDES
01-07-2020,GSPL,224.1,0,12682,OIL & GAS
01-07-2020,GULFOILLUB,579.1,0,2886,OIL & GAS
01-07-2020,HEG,832.45,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,HCLTECH,551.75,0,154638,IT
01-07-2020,HDFCAMC,2476.15,0,53556,FINANCIAL SERVICES
01-07-2020,HDFCBANK,1084.6,0,598276,FINANCIAL SERVICES
01-07-2020,HDFCLIFE,549.65,0,500,FINANCIAL SERVICES
01-07-2020,HFCL,15.95,0,2036,TELECOM
01-07-2020,HATHWAY,33.1,0,500,MEDIA & ENTERTAINMENT
01-07-2020,HATSUN,648.9,0,500,CONSUMER GOODS
01-07-2020,HAVELLS,574.4,0,36374,CONSUMER GOODS
01-07-2020,HEIDELBERG,179,0,500,CEMENT & CEMENT PRODUCTS
01-07-2020,HERITGFOOD,264.45,0,1205,CONSUMER GOODS
01-07-2020,HEROMOTOCO,2547.45,0,53382,AUTOMOBILE
01-07-2020,HEXAWARE,333.85,0,10036,IT
01-07-2020,HSCL,47.4,0,2000,CHEMICALS
01-07-2020,HIMATSEIDE,62.9,0,628,TEXTILES
01-07-2020,HINDALCO,147.55,0,33189,METALS
01-07-2020,HAL,763.7,0,25816,INDUSTRIAL MANUFACTURING
01-07-2020,HINDCOPPER,31.65,0,3025,METALS
01-07-2020,HINDPETRO,222.35,0,32777,OIL & GAS
01-07-2020,HINDUNILVR,2170.4,0,505298,CONSUMER GOODS
01-07-2020,HINDZINC,198.25,0,82964,METALS
01-07-2020,HONAUT,29974.65,0,26281,INDUSTRIAL MANUFACTURING
01-07-2020,HUDCO,33.55,0,6646,FINANCIAL SERVICES
01-07-2020,HDFC,1835.15,0,327720,FINANCIAL SERVICES
01-07-2020,ICICIBANK,364.05,0,234883,FINANCIAL SERVICES
01-07-2020,ICICIGI,1266.6,0,500,FINANCIAL SERVICES
01-07-2020,ICICIPRULI,419.65,0,61075,FINANCIAL SERVICES
01-07-2020,ISEC,472.5,0,15890,FINANCIAL SERVICES
01-07-2020,ICRA,2492.7,0,2409,FINANCIAL SERVICES
01-07-2020,IDBI,46.3,0,50034,FINANCIAL SERVICES
01-07-2020,IDFCFIRSTB,26.35,0,15202,FINANCIAL SERVICES
01-07-2020,IDFC,18.6,0,3049,FINANCIAL SERVICES
01-07-2020,IFBIND,425.05,0,1702,CONSUMER GOODS
01-07-2020,IFCI,7.2,0,1509,FINANCIAL SERVICES
01-07-2020,IIFL,75.05,0,2868,FINANCIAL SERVICES
01-07-2020,IIFLWAM,999,0,500,FINANCIAL SERVICES
01-07-2020,IRCON,89.75,0,4380,CONSTRUCTION
01-07-2020,ITC,202.9,0,253220,CONSUMER GOODS
01-07-2020,ITI,103.85,0,9543,TELECOM
01-07-2020,INDIACEM,128.05,0,500,CEMENT & CEMENT PRODUCTS
01-07-2020,ITDC,208.9,0,1820,SERVICES
01-07-2020,IBULHSGFIN,220.15,0,9627,FINANCIAL SERVICES
01-07-2020,IBREALEST,51.2,0,2446,CONSTRUCTION
01-07-2020,IBVENTURES,119.9,0,7301,FINANCIAL SERVICES
01-07-2020,INDIAMART,2210.3,0,6128,CONSUMER GOODS
01-07-2020,INDIANB,65.75,0,7420,FINANCIAL SERVICES
01-07-2020,IEX,179.85,0,5507,FINANCIAL SERVICES
01-07-2020,INDHOTEL,79.2,0,500,SERVICES
01-07-2020,IOC,85.65,0,83221,OIL & GAS
01-07-2020,IOB,11.6,0,500,FINANCIAL SERVICES
01-07-2020,IRCTC,1363.05,0,500,SERVICES
01-07-2020,INDOSTAR,262.95,0,3350,FINANCIAL SERVICES
01-07-2020,INDOCO,206.3,0,500,PHARMA
01-07-2020,IGL,438.7,0,31115,OIL & GAS
01-07-2020,INDUSINDBK,492.45,0,34307,FINANCIAL SERVICES
01-07-2020,INFIBEAM,62.3,0,4327,IT
01-07-2020,NAUKRI,2758.9,0,34164,IT
01-07-2020,INFY,731.9,0,322120,IT
01-07-2020,INGERRAND,636.7,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,INOXLEISUR,229.75,0,2404,MEDIA & ENTERTAINMENT
01-07-2020,INTELLECT,111.45,0,1445,IT
01-07-2020,INDIGO,995.65,0,38555,SERVICES
01-07-2020,IPCALAB,1649.05,0,20928,PHARMA
01-07-2020,JBCHEPHARM,706.1,0,500,PHARMA
01-07-2020,JKCEMENT,1382.5,0,500,CEMENT & CEMENT PRODUCTS
01-07-2020,JKLAKSHMI,259.5,0,3064,CEMENT & CEMENT PRODUCTS
01-07-2020,JKPAPER,100.1,0,1779,PAPER
01-07-2020,JKTYRE,64.7,0,1582,AUTOMOBILE
01-07-2020,JMFINANCIL,69.95,0,6949,FINANCIAL SERVICES
01-07-2020,JSWENERGY,48.85,0,8280,POWER
01-07-2020,JSWSTEEL,191.45,0,47015,METALS
01-07-2020,JAGRAN,40.35,0,1156,MEDIA & ENTERTAINMENT
01-07-2020,JAICORPLTD,86.25,0,1635,INDUSTRIAL MANUFACTURING
01-07-2020,J&KBANK,17.2,0,500,FINANCIAL SERVICES
01-07-2020,JAMNAAUTO,32.35,0,1273,AUTOMOBILE
01-07-2020,JINDALSAW,57.65,0,1859,METALS
01-07-2020,JSLHISAR,69.3,0,1669,METALS
01-07-2020,JINDALSTEL,153.75,0,15698,METALS
01-07-2020,JCHAC,2244,0,6068,CONSUMER GOODS
01-07-2020,JUBLFOOD,1697.1,0,22753,CONSUMER GOODS
01-07-2020,JUBILANT,664.65,0,10828,PHARMA
01-07-2020,JUSTDIAL,398.4,0,500,IT
01-07-2020,JYOTHYLAB,116.5,0,4335,CONSUMER GOODS
01-07-2020,KPRMILL,500.55,0,500,TEXTILES
01-07-2020,KEI,343.35,0,3161,INDUSTRIAL MANUFACTURING
01-07-2020,KNRCON,209.25,0,500,CONSTRUCTION
01-07-2020,KPITTECH,61.95,0,1676,IT
01-07-2020,KRBL,261.55,0,6257,CONSUMER GOODS
01-07-2020,KSB,465.95,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,KAJARIACER,392.75,0,6319,CONSTRUCTION
01-07-2020,KALPATPOWR,221.5,0,3458,POWER
01-07-2020,KANSAINER,449.55,0,24850,CONSUMER GOODS
01-07-2020,KTKBANK,42.1,0,500,FINANCIAL SERVICES
01-07-2020,KARURVYSYA,34.6,0,2758,FINANCIAL SERVICES
01-07-2020,KSCL,580.3,0,3664,CONSUMER GOODS
01-07-2020,KEC,268.15,0,7001,CONSTRUCTION
01-07-2020,KOLTEPATIL,162.7,0,500,CONSTRUCTION
01-07-2020,KOTAKBANK,1356.75,0,267465,FINANCIAL SERVICES
01-07-2020,L&TFH,67.65,0,13874,FINANCIAL SERVICES
01-07-2020,LTTS,1298.7,0,13564,IT
01-07-2020,LICHSGFIN,276.5,0,14239,FINANCIAL SERVICES
01-07-2020,LAOPALA,183.85,0,500,CONSUMER GOODS
01-07-2020,LAXMIMACH,2834.55,0,3021,INDUSTRIAL MANUFACTURING
01-07-2020,LTI,1937.4,0,34238,IT
01-07-2020,LT,924.3,0,132067,CONSTRUCTION
01-07-2020,LAURUSLABS,527.2,0,5616,PHARMA
01-07-2020,LEMONTREE,23.5,0,1866,SERVICES
01-07-2020,LINDEINDIA,637.75,0,5337,CHEMICALS
01-07-2020,LUPIN,903.4,0,40552,PHARMA
01-07-2020,LUXIND,1130.7,0,2893,TEXTILES
01-07-2020,MASFIN,637.85,0,3386,FINANCIAL SERVICES
01-07-2020,MMTC,16.95,0,2573,SERVICES
01-07-2020,MOIL,141.95,0,3644,METALS
01-07-2020,MRF,65836.8,0,28025,AUTOMOBILE
01-07-2020,MGL,1050.05,0,10355,OIL & GAS
01-07-2020,MAHSCOOTER,2534,0,2881,AUTOMOBILE
01-07-2020,MAHSEAMLES,226.15,0,1521,METALS
01-07-2020,M&M,498.95,0,65861,AUTOMOBILE
01-07-2020,MAHINDCIE,115.65,0,4423,INDUSTRIAL MANUFACTURING
01-07-2020,MHRIL,173.4,0,2375,SERVICES
01-07-2020,MAHLOG,278.05,0,2001,SERVICES
01-07-2020,MANAPPURAM,158.3,0,13476,FINANCIAL SERVICES
01-07-2020,MRPL,36.9,0,6563,OIL & GAS
01-07-2020,MARICO,351.3,0,46162,CONSUMER GOODS
01-07-2020,MARUTI,5803.1,0,179691,AUTOMOBILE
01-07-2020,MFSL,536.7,0,14707,FINANCIAL SERVICES
01-07-2020,METROPOLIS,1350.3,0,6865,HEALTHCARE SERVICES
01-07-2020,MINDTREE,923.7,0,15430,IT
01-07-2020,MINDACORP,75.1,0,1681,AUTOMOBILE
01-07-2020,MINDAIND,271.3,0,7085,AUTOMOBILE
01-07-2020,MIDHANI,204.5,0,4011,METALS
01-07-2020,MOTHERSUMI,97.1,0,32732,AUTOMOBILE
01-07-2020,MOTILALOFS,595,0,8884,FINANCIAL SERVICES
01-07-2020,MPHASIS,882,0,16233,IT
01-07-2020,MCX,1276.65,0,6516,FINANCIAL SERVICES
01-07-2020,MUTHOOTFIN,1096.95,0,44461,FINANCIAL SERVICES
01-07-2020,NATCOPHARM,637.2,0,11643,PHARMA
01-07-2020,NBCC,23.4,0,4455,CONSTRUCTION
01-07-2020,NCC,29.9,0,1869,CONSTRUCTION
01-07-2020,NESCO,427.1,0,3078,SERVICES
01-07-2020,NHPC,20.05,0,20391,POWER
01-07-2020,NIITTECH,1384.95,0,8838,IT
01-07-2020,NLCINDIA,45.8,0,6295,POWER
01-07-2020,NMDC,81,0,25000,METALS
01-07-2020,NTPC,93.6,0,92366,POWER
01-07-2020,NH,263.85,0,5483,HEALTHCARE SERVICES
01-07-2020,NATIONALUM,31.6,0,500,METALS
01-07-2020,NFL,31.5,0,1550,FERTILISERS & PESTICIDES
01-07-2020,NBVENTURES,53,0,942,POWER
01-07-2020,NAVINFLUOR,1691.3,0,8330,CHEMICALS
01-07-2020,NESTLEIND,16798.85,0,161805,CONSUMER GOODS
01-07-2020,NILKAMAL,1124.1,0,1700,INDUSTRIAL MANUFACTURING
01-07-2020,NAM-INDIA,313.95,0,19410,FINANCIAL SERVICES
01-07-2020,OBEROIRLTY,361.05,0,13092,CONSTRUCTION
01-07-2020,ONGC,80.45,0,103032,OIL & GAS
01-07-2020,OIL,94.8,0,10345,OIL & GAS
01-07-2020,OMAXE,127.05,0,2092,CONSTRUCTION
01-07-2020,OFSS,2849.65,0,24564,IT
01-07-2020,ORIENTCEM,70.7,0,1449,CEMENT & CEMENT PRODUCTS
01-07-2020,ORIENTELEC,197.95,0,4175,CONSUMER GOODS
01-07-2020,ORIENTREF,169.5,0,2118,INDUSTRIAL MANUFACTURING
01-07-2020,PIIND,1533.95,0,21581,FERTILISERS & PESTICIDES
01-07-2020,PNBHOUSING,217.9,0,3576,FINANCIAL SERVICES
01-07-2020,PNCINFRA,142.75,0,3825,CONSTRUCTION
01-07-2020,PTC,48.8,0,1455,POWER
01-07-2020,PAGEIND,20247.2,0,22612,TEXTILES
01-07-2020,PERSISTENT,638.25,0,4914,IT
01-07-2020,PETRONET,257.35,0,39203,OIL & GAS
01-07-2020,PFIZER,3973.75,0,19120,PHARMA
01-07-2020,PHILIPCARB,89.25,0,1729,CHEMICALS
01-07-2020,PHOENIXLTD,569.1,0,8423,CONSTRUCTION
01-07-2020,PIDILITIND,1370.75,0,70553,CHEMICALS
01-07-2020,PEL,1377.95,0,31330,FINANCIAL SERVICES
01-07-2020,POLYMED,295.5,0,500,PHARMA
01-07-2020,POLYCAB,797.65,0,12528,INDUSTRIAL MANUFACTURING
01-07-2020,PFC,84.65,0,22427,FINANCIAL SERVICES
01-07-2020,POWERGRID,173.45,0,91553,POWER
01-07-2020,PRAJIND,63.85,0,1187,INDUSTRIAL MANUFACTURING
01-07-2020,PRESTIGE,205.55,0,500,CONSTRUCTION
01-07-2020,PRSMJOHNSN,46.95,0,2305,CEMENT & CEMENT PRODUCTS
01-07-2020,PGHL,4077.7,0,6736,PHARMA
01-07-2020,PGHH,10233.4,0,33244,CONSUMER GOODS
01-07-2020,PNB,36.4,0,34114,FINANCIAL SERVICES
01-07-2020,QUESS,349.9,0,5365,SERVICES
01-07-2020,RBLBANK,173.95,0,9028,FINANCIAL SERVICES
01-07-2020,RECLTD,108.6,0,21428,FINANCIAL SERVICES
01-07-2020,RITES,257.8,0,6696,SERVICES
01-07-2020,RADICO,371.4,0,500,CONSUMER GOODS
01-07-2020,RVNL,18.9,0,4222,CONSTRUCTION
01-07-2020,RAIN,77.5,0,500,CHEMICALS
01-07-2020,RAJESHEXPO,467.2,0,13888,CONSUMER GOODS
01-07-2020,RALLIS,268.85,0,5286,FERTILISERS & PESTICIDES
01-07-2020,RCF,46.95,0,2576,FERTILISERS & PESTICIDES
01-07-2020,RATNAMANI,1044.95,0,4906,METALS
01-07-2020,RAYMOND,278,0,1892,TEXTILES
01-07-2020,REDINGTON,89.8,0,3504,SERVICES
01-07-2020,RELAXO,628.35,0,15667,CONSUMER GOODS
01-07-2020,RELIANCE,1737.6,0,1190490,OIL & GAS
01-07-2020,REPCOHOME,124,0,787,FINANCIAL SERVICES
01-07-2020,SBILIFE,805.25,0,81368,FINANCIAL SERVICES
01-07-2020,SJVN,21.85,0,8547,POWER
01-07-2020,SKFINDIA,1672,0,8235,INDUSTRIAL MANUFACTURING
01-07-2020,SRF,3597.95,0,21026,INDUSTRIAL MANUFACTURING
01-07-2020,SADBHAV,44.2,0,789,CONSTRUCTION
01-07-2020,SANOFI,7894,0,18112,PHARMA
01-07-2020,SCHAEFFLER,3540.85,0,11030,INDUSTRIAL MANUFACTURING
01-07-2020,SCHNEIDER,80.65,0,500,INDUSTRIAL MANUFACTURING
01-07-2020,SIS,381.2,0,500,SERVICES
01-07-2020,SEQUENT,96.65,0,500,PHARMA
01-07-2020,SFL,1449.65,0,6998,CONSUMER GOODS
01-07-2020,SCI,56.2,0,500,SERVICES
01-07-2020,SHOPERSTOP,169.25,0,1477,CONSUMER GOODS
01-07-2020,SHREECEM,22663.5,0,82102,CEMENT & CEMENT PRODUCTS
01-07-2020,RENUKA,11.7,0,2162,CONSUMER GOODS
01-07-2020,SHRIRAMCIT,680.75,0,4529,FINANCIAL SERVICES
01-07-2020,SRTRANSFIN,701.35,0,500,FINANCIAL SERVICES
01-07-2020,SIEMENS,1094.95,0,38960,INDUSTRIAL MANUFACTURING
01-07-2020,SOBHA,224.45,0,2117,CONSTRUCTION
01-07-2020,SOLARINDS,997.1,0,500,CHEMICALS
01-07-2020,SONATSOFTW,238.5,0,2491,IT
01-07-2020,SOUTHBANK,7.7,0,500,FINANCIAL SERVICES
01-07-2020,SPANDANA,547.35,0,3551,FINANCIAL SERVICES
01-07-2020,SPICEJET,49.7,0,3027,SERVICES
01-07-2020,STARCEMENT,86.5,0,3629,CEMENT & CEMENT PRODUCTS
01-07-2020,SBIN,184.8,0,165507,FINANCIAL SERVICES
01-07-2020,SAIL,30.35,0,12908,METALS
01-07-2020,SWSOLAR,229.75,0,3509,CONSTRUCTION
01-07-2020,STRTECH,117.55,0,5136,TELECOM
01-07-2020,STAR,409.5,0,3699,PHARMA
01-07-2020,SUDARSCHEM,388.45,0,2702,CHEMICALS
01-07-2020,SUMICHEM,276.85,0,500,CHEMICALS
