Date,Ticker,Close,Return,MarketCap,Sector
03-06-2020,PFC,81.95,0.305997552,22427,FINANCIAL SERVICES
03-06-2020,POWERGRID,164.55,3.58829084,91553,POWER
03-06-2020,PRAJIND,61.45,0.408496732,1187,INDUSTRIAL MANUFACTURING
03-06-2020,PRESTIGE,169.15,9.624108879,500,CONSTRUCTION
03-06-2020,PRSMJOHNSN,38.25,10.07194245,2305,CEMENT & CEMENT PRODUCTS
03-06-2020,PGHL,4332.55,1.0919909,6736,PHARMA
03-06-2020,PGHH,10071,0.511991377,33244,CONSUMER GOODS
03-06-2020,PNB,30.25,3.595890411,34114,FINANCIAL SERVICES
03-06-2020,QUESS,255.3,10.23316062,5365,SERVICES
03-06-2020,RBLBANK,130.75,0.693107432,9028,FINANCIAL SERVICES
03-06-2020,RECLTD,93.4,-0.479488546,21428,FINANCIAL SERVICES
03-06-2020,RITES,241.15,2.901642842,6696,SERVICES
03-06-2020,RADICO,344.5,1.278847567,500,CONSUMER GOODS
03-06-2020,RVNL,17.55,0.573065903,4222,CONSTRUCTION
03-06-2020,RAIN,72.2,-1.835486064,500,CHEMICALS
03-06-2020,RAJESHEXPO,483.45,-1.114747392,13888,CONSUMER GOODS
03-06-2020,RALLIS,226.35,4.864489229,5286,FERTILISERS & PESTICIDES
03-06-2020,RCF,43.8,-3.41786108,2576,FERTILISERS & PESTICIDES
03-06-2020,RATNAMANI,918.1,3.442059602,4906,METALS
03-06-2020,RAYMOND,250.5,10.2310231,1892,TEXTILES
03-06-2020,REDINGTON,91,-3.139968068,3504,SERVICES
03-06-2020,RELAXO,765.8,7.806011121,15667,CONSUMER GOODS
03-06-2020,RELIANCE,1541.65,1.400993192,1190490,OIL & GAS
03-06-2020,REPCOHOME,99.8,3.3126294,787,FINANCIAL SERVICES
03-06-2020,SBILIFE,807.1,4.168817759,81368,FINANCIAL SERVICES
03-06-2020,SJVN,21.25,-2.298850575,8547,POWER
03-06-2020,SKFINDIA,1457.4,0.527677186,8235,INDUSTRIAL MANUFACTURING
03-06-2020,SRF,3651.25,-1.507896902,21026,INDUSTRIAL MANUFACTURING
03-06-2020,SADBHAV,42,7.83055199,789,CONSTRUCTION
03-06-2020,SANOFI,8164.45,5.027914994,18112,PHARMA
03-06-2020,SCHAEFFLER,3312.65,3.075798121,11030,INDUSTRIAL MANUFACTURING
03-06-2020,SCHNEIDER,84.25,0.657108722,500,INDUSTRIAL MANUFACTURING
03-06-2020,SIS,397.7,-1.339617961,500,SERVICES
03-06-2020,SEQUENT,84.75,-0.935125658,500,PHARMA
03-06-2020,SFL,1410.2,0.291586658,6998,CONSUMER GOODS
03-06-2020,SCI,47.35,-3.465851172,500,SERVICES
03-06-2020,SHOPERSTOP,215.85,31.97798838,1477,CONSUMER GOODS
03-06-2020,SHREECEM,21630.1,2.661448977,82102,CEMENT & CEMENT PRODUCTS
03-06-2020,RENUKA,5.75,9.523809524,2162,CONSUMER GOODS
03-06-2020,SHRIRAMCIT,639.4,-0.637140637,4529,FINANCIAL SERVICES
03-06-2020,SRTRANSFIN,616.85,6.362617467,500,FINANCIAL SERVICES
03-06-2020,SIEMENS,1128.25,0.244335851,38960,INDUSTRIAL MANUFACTURING
03-06-2020,SOBHA,210.4,4.806973848,2117,CONSTRUCTION
03-06-2020,SOLARINDS,900.75,-0.072110051,500,CHEMICALS
03-06-2020,SONATSOFTW,211.7,3.243111436,2491,IT
03-06-2020,SOUTHBANK,6.75,19.46902655,500,FINANCIAL SERVICES
03-06-2020,SPANDANA,537.75,10.2398524,3551,FINANCIAL SERVICES
03-06-2020,SPICEJET,44.65,0.79006772,3027,SERVICES
03-06-2020,STARCEMENT,77.2,3.346720214,3629,CEMENT & CEMENT PRODUCTS
03-06-2020,SBIN,174.9,2.852102323,165507,FINANCIAL SERVICES
03-06-2020,SAIL,30.95,1.475409836,12908,METALS
03-06-2020,SWSOLAR,158.3,8.909528724,3509,CONSTRUCTION
03-06-2020,STRTECH,104.15,4.568273092,5136,TELECOM
03-06-2020,STAR,409.9,2.539086929,3699,PHARMA
03-06-2020,SUDARSCHEM,389.7,0.24437299,2702,CHEMICALS
03-06-2020,SUMICHEM,272.4,4.769230769,500,CHEMICALS
03-06-2020,SPARC,134.9,-2.140007254,4167,PHARMA
03-06-2020,SUNPHARMA,476.15,2.309840997,113525,PHARMA
03-06-2020,SUNTV,402.55,-1.008238043,15809,MEDIA & ENTERTAINMENT
03-06-2020,SUNDARMFIN,1213.3,-4.490888338,15685,FINANCIAL SERVICES
03-06-2020,SUNDRMFAST,310.65,-0.352846832,7988,AUTOMOBILE
03-06-2020,SUNTECK,162.6,1.150855365,2586,CONSTRUCTION
03-06-2020,SUPRAJIT,118.5,5.520926091,2088,AUTOMOBILE
03-06-2020,SUPREMEIND,1062.65,3.300281909,14459,INDUSTRIAL MANUFACTURING
03-06-2020,SUZLON,3.15,8.620689655,3775,INDUSTRIAL MANUFACTURING
03-06-2020,SWANENERGY,100.65,0.149253731,3439,CONSTRUCTION
03-06-2020,SYMPHONY,899.35,-0.160968028,6363,CONSUMER GOODS
03-06-2020,SYNGENE,370.9,3.099374566,16250,PHARMA
03-06-2020,TCIEXP,660.25,1.10251895,2514,SERVICES
03-06-2020,TCNSBRANDS,419,20.97589144,500,TEXTILES
03-06-2020,TTKPRESTIG,5155.7,5.246289832,7658,CONSUMER GOODS
03-06-2020,TVTODAY,189.95,6.354983203,1135,MEDIA & ENTERTAINMENT
03-06-2020,TV18BRDCST,22,3.286384977,6026,MEDIA & ENTERTAINMENT
03-06-2020,TVSMOTOR,355.55,1.008522727,18317,AUTOMOBILE
03-06-2020,TAKE,58.95,5.739910314,727,PHARMA
03-06-2020,TASTYBITE,10975.35,1.530541448,3292,CONSUMER GOODS
03-06-2020,TATACOMM,477.6,1.69274992,500,TELECOM
03-06-2020,TCS,2046.15,0.0440044,809896,IT
03-06-2020,TATACONSUM,366.65,1.04726471,35826,CONSUMER GOODS
03-06-2020,TATAELXSI,817,4.891513673,5672,IT
03-06-2020,TATAINVEST,731.8,-1.174881837,3806,FINANCIAL SERVICES
03-06-2020,TATAMTRDVR,42.35,8.868894602,500,AUTOMOBILE
03-06-2020,TATAMOTORS,98.75,10.27359017,31369,AUTOMOBILE
03-06-2020,TATAPOWER,41.7,5.703422053,500,POWER
03-06-2020,TATASTLBSL,19.65,2.879581152,2263,METALS
03-06-2020,TATASTEEL,317.4,0.697969543,40332,METALS
03-06-2020,TEAMLEASE,1789.3,19.39013812,2836,SERVICES
03-06-2020,TECHM,553.25,1.784564437,54178,IT
03-06-2020,NIACL,117.35,0.299145299,500,FINANCIAL SERVICES
03-06-2020,RAMCOCEM,630.95,2.194687399,15287,CEMENT & CEMENT PRODUCTS
03-06-2020,THERMAX,744.85,-1.455315208,8989,INDUSTRIAL MANUFACTURING
03-06-2020,THYROCARE,534.35,1.858558902,2705,HEALTHCARE SERVICES
03-06-2020,TIMETECHNO,35.65,3.784570597,846,INDUSTRIAL MANUFACTURING
03-06-2020,TIMKEN,860.05,-3.305413458,7610,INDUSTRIAL MANUFACTURING
03-06-2020,TITAN,984.35,2.654082803,87567,CONSUMER GOODS
03-06-2020,TORNTPHARM,2307.75,-0.82724538,39780,PHARMA
03-06-2020,TORNTPOWER,326.1,1.525529265,15582,POWER
03-06-2020,TRENT,575.9,13.37730092,21740,CONSUMER GOODS
03-06-2020,TRIDENT,7.05,42.42424242,3506,TEXTILES
03-06-2020,TIINDIA,409.45,4.504849413,8355,AUTOMOBILE
03-06-2020,UCOBANK,12.4,5.982905983,14580,FINANCIAL SERVICES
03-06-2020,UFLEX,190.25,1.331557923,1545,INDUSTRIAL MANUFACTURING
03-06-2020,UPL,419.1,-0.047698545,33800,FERTILISERS & PESTICIDES
03-06-2020,UJJIVAN,188.55,4.83736447,2905,FINANCIAL SERVICES
03-06-2020,UJJIVANSFB,28.5,3.636363636,500,FINANCIAL SERVICES
03-06-2020,ULTRACEMCO,3855.9,1.053541945,112997,CEMENT & CEMENT PRODUCTS
03-06-2020,UNIONBANK,27.9,9.411764706,20758,FINANCIAL SERVICES
03-06-2020,UBL,935.65,-3.061541649,27913,CONSUMER GOODS
03-06-2020,MCDOWELL-N,572.45,-2.859324622,43188,CONSUMER GOODS
03-06-2020,VGUARD,186.2,1.250679717,7309,CONSUMER GOODS
03-06-2020,VMART,1663.65,2.359564388,3292,CONSUMER GOODS
03-06-2020,VIPIND,261.95,13.32468094,500,CONSUMER GOODS
03-06-2020,VRLLOG,153.7,2.981574539,1457,SERVICES
03-06-2020,VSTIND,3373.8,0.606837734,4876,CONSUMER GOODS
03-06-2020,VAIBHAVGBL,1091.3,-0.210314557,4129,CONSUMER GOODS
03-06-2020,VAKRANGEE,27.25,2.443609023,3750,IT
03-06-2020,VTL,732.45,9.101065018,3837,TEXTILES
03-06-2020,VARROC,148.3,9.285187915,2479,AUTOMOBILE
03-06-2020,VBL,616.5,-1.075096277,19677,CONSUMER GOODS
03-06-2020,VEDL,96.7,3.256807261,39551,METALS
03-06-2020,VENKEYS,1011.3,0.732108173,500,CONSUMER GOODS
03-06-2020,VESUVIUS,882.4,2.420056874,500,INDUSTRIAL MANUFACTURING
03-06-2020,VINATIORGA,1033.85,-0.829736211,9918,CHEMICALS
03-06-2020,IDEA,8.1,23.66412214,28850,TELECOM
03-06-2020,VOLTAS,567.8,5.187106336,18604,CONSUMER GOODS
03-06-2020,WABCOINDIA,6884.8,-0.348825428,13051,AUTOMOBILE
03-06-2020,WELCORP,69.3,10.17488076,2111,METALS
03-06-2020,WELSPUNIND,36,10.09174312,3572,TEXTILES
03-06-2020,WESTLIFE,310,3.957075788,4819,SERVICES
03-06-2020,WHIRLPOOL,2060.95,1.344905586,26680,CONSUMER GOODS
03-06-2020,WIPRO,211.35,-1.720530109,128403,IT
03-06-2020,WOCKPHARMA,233.75,8.117483811,3042,PHARMA
03-06-2020,ZEEL,195.7,5.271651425,16751,MEDIA & ENTERTAINMENT
03-06-2020,ZENSARTECH,96.1,6.896551724,500,IT
03-06-2020,ZYDUSWELL,1316.4,4.096156888,7476,CONSUMER GOODS
03-06-2020,ECLERX,419.95,3.346868463,1741,IT
04-06-2020,3MINDIA,18073.05,0.088885197,21028,SERVICES
04-06-2020,ABB,835,1.655709764,500,INDUSTRIAL MANUFACTURING
04-06-2020,ACC,1269.1,-1.141187926,24944,CEMENT & CEMENT PRODUCTS
04-06-2020,AIAENG,1677.1,-2.734522256,15436,INDUSTRIAL MANUFACTURING
04-06-2020,APLAPOLLO,1563.15,0.50149484,4387,METALS
04-06-2020,AUBANK,473.7,15.52249726,17626,FINANCIAL SERVICES
04-06-2020,AARTIIND,899.4,-8.481302468,16151,CHEMICALS
04-06-2020,AAVAS,1135.7,6.834109402,10209,FINANCIAL SERVICES
04-06-2020,ABBOTINDIA,16683.15,-0.846626569,33577,PHARMA
04-06-2020,ADANIGAS,134.1,14.32225064,18015,OIL & GAS
04-06-2020,ADANIGREEN,274,5.081495686,55960,POWER
04-06-2020,ADANIPORTS,339.2,2.990739335,70471,SERVICES
04-06-2020,ADANIPOWER,38.75,-2.022756005,13827,POWER
04-06-2020,ADANITRANS,180.85,0.305047144,29189,POWER
04-06-2020,ABCAPITAL,52.95,13.14102564,16294,FINANCIAL SERVICES
04-06-2020,ABFRL,125,-4.287901991,9504,CONSUMER GOODS
04-06-2020,ADVENZYMES,156.5,4.40293529,500,CONSUMER GOODS
04-06-2020,AEGISCHEM,181.8,5.759162304,5812,OIL & GAS
04-06-2020,AFFLE,1484.35,-3.507118247,3700,IT
04-06-2020,AJANTPHARM,1446.3,-0.186335404,500,PHARMA
04-06-2020,AKZOINDIA,1865,-2.447954807,8199,CONSUMER GOODS
04-06-2020,APLLTD,837.65,-1.638093001,16975,PHARMA
04-06-2020,ALKEM,2445,7.140509629,28098,PHARMA
04-06-2020,ALKYLAMINE,2045.2,1.473579757,500,CHEMICALS
04-06-2020,ALLCARGO,74.6,3.683113273,2001,SERVICES
04-06-2020,AMARAJABAT,660.55,1.249233599,11685,AUTOMOBILE
04-06-2020,AMBER,1496.8,11.82249449,4530,CONSUMER GOODS
04-06-2020,AMBUJACEM,186.75,-1.164329188,38462,CEMENT & CEMENT PRODUCTS
04-06-2020,APOLLOHOSP,1364.25,-0.658996578,18949,HEALTHCARE SERVICES
04-06-2020,APOLLOTYRE,102.7,-1.957040573,6338,AUTOMOBILE
04-06-2020,ARVINDFASN,175.1,26.97606962,1557,CONSUMER GOODS
04-06-2020,ASAHIINDIA,177.65,7.082579867,4263,AUTOMOBILE
04-06-2020,ASHOKLEY,45.75,-1.400862069,14413,AUTOMOBILE
04-06-2020,ASHOKA,52.05,0.579710145,1762,CONSTRUCTION
04-06-2020,ASIANPAINT,1633.75,-3.513952458,161788,CONSUMER GOODS
04-06-2020,ASTERDM,99.55,9.636563877,6054,HEALTHCARE SERVICES
04-06-2020,ASTRAZEN,3078.05,-0.373834801,500,PHARMA
04-06-2020,ASTRAL,928.3,-0.150586211,14768,INDUSTRIAL MANUFACTURING
04-06-2020,ATUL,4623.85,-1.656829904,13381,CHEMICALS
04-06-2020,AUROPHARMA,759.45,4.657892924,45686,PHARMA
04-06-2020,AVANTIFEED,438.45,-0.499262453,6776,CONSUMER GOODS
04-06-2020,DMART,2414.2,4.714812405,148693,CONSUMER GOODS
04-06-2020,AXISBANK,394.35,-0.654994332,119527,FINANCIAL SERVICES
04-06-2020,BASF,1113.65,0.564385046,5352,CHEMICALS
04-06-2020,BEML,595.55,-0.050348242,2666,INDUSTRIAL MANUFACTURING
04-06-2020,BSE,390.8,1.282881949,2132,FINANCIAL SERVICES
04-06-2020,BAJAJ-AUTO,2817.25,2.137185948,83012,AUTOMOBILE
04-06-2020,BAJAJCON,145.35,-0.274442539,2162,CONSUMER GOODS
04-06-2020,BAJAJELEC,445.15,18.02996155,500,CONSUMER GOODS
04-06-2020,BAJFINANCE,2313.05,7.043524539,178641,FINANCIAL SERVICES
04-06-2020,BAJAJFINSV,5136.8,7.843466577,98622,FINANCIAL SERVICES
04-06-2020,BAJAJHLDNG,2241.6,8.499515973,28789,FINANCIAL SERVICES
04-06-2020,BALKRISIND,1133.25,-1.052126081,24701,AUTOMOBILE
04-06-2020,BALMLAWRIE,101.65,-0.48947626,500,INDUSTRIAL MANUFACTURING
04-06-2020,BALRAMCHIN,112.1,7.067812798,2892,CONSUMER GOODS
04-06-2020,BANDHANBNK,233.45,3.000220604,55732,FINANCIAL SERVICES
04-06-2020,BANKBARODA,42.8,0.824499411,23773,FINANCIAL SERVICES
04-06-2020,BANKINDIA,40.65,17.65557164,16352,FINANCIAL SERVICES
04-06-2020,MAHABANK,10.25,12.63736264,500,FINANCIAL SERVICES
04-06-2020,BATAINDIA,1394.65,0.511693272,16481,CONSUMER GOODS
04-06-2020,BAYERCROP,5398.5,5.191882386,27811,FERTILISERS & PESTICIDES
04-06-2020,BERGEPAINT,503.7,2.785430058,47905,CONSUMER GOODS
04-06-2020,BDL,239.4,0.482686254,6120,INDUSTRIAL MANUFACTURING
04-06-2020,BEL,72.8,4.899135447,21686,INDUSTRIAL MANUFACTURING
04-06-2020,BHARATFORG,340.95,2.019748654,15569,INDUSTRIAL MANUFACTURING
04-06-2020,BHEL,26.8,-4.285714286,12779,INDUSTRIAL MANUFACTURING
04-06-2020,BPCL,357.25,3.161998267,83213,OIL & GAS
04-06-2020,BHARATRAS,6831.6,0.13558378,500,FERTILISERS & PESTICIDES
04-06-2020,BHARTIARTL,572.45,2.396923352,304693,TELECOM
04-06-2020,INFRATEL,218.9,-2.385730212,41126,TELECOM
04-06-2020,BIOCON,393.65,2.114137484,47028,PHARMA
04-06-2020,BIRLACORPN,515.25,-2.414772727,4623,CEMENT & CEMENT PRODUCTS
04-06-2020,BSOFT,80.5,4.47761194,2513,IT
04-06-2020,BLISSGVS,97.1,2.860169492,1014,PHARMA
04-06-2020,BLUEDART,2068.7,0.95405412,4774,SERVICES
04-06-2020,BLUESTARCO,526.2,1.93723363,4817,CONSUMER GOODS
04-06-2020,BBTC,1078.35,15.18987342,7190,CONSUMER GOODS
04-06-2020,BOMDYEING,57.6,15.08491508,500,CONSTRUCTION
04-06-2020,BOSCHLTD,10957.65,6.289497296,35134,AUTOMOBILE
04-06-2020,BRIGADE,111,6.884930188,2688,CONSTRUCTION
04-06-2020,BRITANNIA,3450.35,0.451256969,85080,CONSUMER GOODS
04-06-2020,CARERATING,394.75,-3.637251312,1214,FINANCIAL SERVICES
04-06-2020,CCL,208.4,0.02399808,500,CONSUMER GOODS
04-06-2020,CESC,608.4,-0.685602351,8425,POWER
04-06-2020,CRISIL,1466.8,4.065271373,12195,FINANCIAL SERVICES
04-06-2020,CSBBANK,135.15,6.333595594,500,FINANCIAL SERVICES
04-06-2020,CADILAHC,362.7,3.761979688,37187,PHARMA
04-06-2020,CANFINHOME,302.55,3.719574906,4778,FINANCIAL SERVICES
04-06-2020,CANBK,97.35,5.872756933,15196,FINANCIAL SERVICES
04-06-2020,CAPLIPOINT,323.1,-1.207766397,2551,PHARMA
04-06-2020,CGCL,135.2,-8.089734874,3073,FINANCIAL SERVICES
04-06-2020,CARBORUNIV,244.65,7.161629435,5174,INDUSTRIAL MANUFACTURING
04-06-2020,CASTROLIND,122.8,4.156064461,12250,OIL & GAS
04-06-2020,CEATLTD,903.95,7.389367389,3713,AUTOMOBILE
04-06-2020,CENTRALBK,15.95,11.53846154,10163,FINANCIAL SERVICES
04-06-2020,CDSL,264.35,5.528942116,2872,FINANCIAL SERVICES
04-06-2020,CENTURYPLY,107.1,0.942507069,2647,CONSUMER GOODS
04-06-2020,CENTURYTEX,306.4,3.987782114,500,PAPER
04-06-2020,CERA,2303.2,-0.792556857,500,CONSTRUCTION
04-06-2020,CHAMBLFERT,135.4,-1.167883212,500,FERTILISERS & PESTICIDES
04-06-2020,CHENNPETRO,57.95,1.488616462,1196,OIL & GAS
04-06-2020,CHOLAHLDNG,292.3,16.22266402,5680,FINANCIAL SERVICES
04-06-2020,CHOLAFIN,142.6,-6.245890861,500,FINANCIAL SERVICES
04-06-2020,CIPLA,660.55,2.809338521,52069,PHARMA
04-06-2020,CUB,137.55,-2.997179126,9204,FINANCIAL SERVICES
04-06-2020,COALINDIA,140.25,-5.587344329,82365,METALS
04-06-2020,COCHINSHIP,239.9,5.173169662,3976,INDUSTRIAL MANUFACTURING
04-06-2020,COLPAL,1347.35,-2.479009844,500,CONSUMER GOODS
04-06-2020,CONCOR,390.4,-1.014198783,25724,SERVICES
04-06-2020,COROMANDEL,638.1,-1.951444376,22044,FERTILISERS & PESTICIDES
04-06-2020,CREDITACC,472.95,15.74889868,7614,FINANCIAL SERVICES
04-06-2020,CROMPTON,229.5,-0.412236928,15045,CONSUMER GOODS
04-06-2020,CUMMINSIND,378.55,1.01400934,11020,INDUSTRIAL MANUFACTURING
04-06-2020,CYIENT,212.35,5.07174666,3015,IT
04-06-2020,DBCORP,74.8,15.25423729,500,MEDIA & ENTERTAINMENT
04-06-2020,DCBBANK,68.1,5.909797823,2502,FINANCIAL SERVICES
04-06-2020,DCMSHRIRAM,292.65,3.61125863,4948,CONSUMER GOODS
04-06-2020,DLF,156.35,2.726675427,37835,CONSTRUCTION
04-06-2020,DABUR,462.55,-1.427810336,82255,CONSUMER GOODS
04-06-2020,DALBHARAT,562.6,0.16022788,13609,CEMENT & CEMENT PRODUCTS
04-06-2020,DEEPAKNTR,485.6,-3.727200634,6573,CHEMICALS
04-06-2020,DELTACORP,97.25,8.841634024,2443,SERVICES
04-06-2020,DHANUKA,576.15,-0.723701215,500,FERTILISERS & PESTICIDES
04-06-2020,DBL,275.05,-0.560375994,3899,CONSTRUCTION
04-06-2020,DISHTV,5.05,13.48314607,1578,MEDIA & ENTERTAINMENT
04-06-2020,DCAL,73.6,8.714918759,1977,PHARMA
04-06-2020,DIVISLAB,2421.15,-2.374952118,500,PHARMA
04-06-2020,DIXON,5180.55,2.554686727,6885,CONSUMER GOODS
04-06-2020,LALPATHLAB,1535.25,0.837438424,500,HEALTHCARE SERVICES
04-06-2020,DRREDDY,3998.9,1.147070354,500,PHARMA
04-06-2020,EIDPARRY,214,-0.902986803,4708,FERTILISERS & PESTICIDES
04-06-2020,EIHOTEL,72.5,2.184637068,3761,SERVICES
04-06-2020,ESABINDIA,1436.1,1.76085031,500,INDUSTRIAL MANUFACTURING
04-06-2020,EDELWEISS,44.9,-5.274261603,5661,FINANCIAL SERVICES
04-06-2020,EICHERMOT,17272.95,1.690829077,50108,AUTOMOBILE
04-06-2020,ELGIEQUIP,151.6,10.81871345,2275,INDUSTRIAL MANUFACTURING
04-06-2020,EMAMILTD,186.15,-4.293059126,10211,CONSUMER GOODS
04-06-2020,ENDURANCE,786.15,3.474827246,12103,AUTOMOBILE
04-06-2020,ENGINERSIN,71.45,11.72791243,4739,CONSTRUCTION
04-06-2020,EQUITAS,46.7,2.412280702,1873,FINANCIAL SERVICES
04-06-2020,ERIS,499.8,-5.26914329,6086,PHARMA
04-06-2020,ESCORTS,976.55,0.426779103,12763,AUTOMOBILE
04-06-2020,ESSELPACK,177.1,3.325554259,5880,INDUSTRIAL MANUFACTURING
04-06-2020,EXIDEIND,171.35,-1.438021283,13009,AUTOMOBILE
04-06-2020,FDC,246.8,-3.480641377,4608,PHARMA
04-06-2020,FEDERALBNK,45.65,-2.143622722,500,FINANCIAL SERVICES
04-06-2020,FINEORG,2053.55,5.337265966,5715,CHEMICALS
04-06-2020,FINCABLES,255.7,14.5609319,4447,INDUSTRIAL MANUFACTURING
04-06-2020,FINPIPE,459.2,-3.101920236,6174,INDUSTRIAL MANUFACTURING
04-06-2020,FSL,35.2,5.547226387,2537,IT
04-06-2020,FORTIS,116.75,-3.392635499,9701,HEALTHCARE SERVICES
04-06-2020,FCONSUMER,8.9,0.564971751,2949,CONSUMER GOODS
04-06-2020,FRETAIL,96.1,7.97752809,7705,CONSUMER GOODS
04-06-2020,GAIL,97.25,5.764002175,46657,OIL & GAS
04-06-2020,GEPIL,405.5,2.398989899,3099,INDUSTRIAL MANUFACTURING
04-06-2020,GET&D,68.7,11.3452188,1970,INDUSTRIAL MANUFACTURING
04-06-2020,GHCL,121.8,9.384822631,1343,CHEMICALS
04-06-2020,GMMPFAUDLR,4167.75,8.332033687,500,INDUSTRIAL MANUFACTURING
04-06-2020,GMRINFRA,19.45,2.099737533,12736,CONSTRUCTION
04-06-2020,GALAXYSURF,1327.1,-2.544519919,5502,CHEMICALS
04-06-2020,GRSE,149.15,0.981719702,500,INDUSTRIAL MANUFACTURING
04-06-2020,GARFIBRES,1364.65,-2.21768415,3057,TEXTILES
04-06-2020,GICRE,133.65,-4.159196845,500,FINANCIAL SERVICES
04-06-2020,GILLETTE,4966.45,0.787393585,16932,CONSUMER GOODS
04-06-2020,GLAXO,1372.95,0.054656756,24854,PHARMA
04-06-2020,GLENMARK,395.65,7.294915254,12280,PHARMA
04-06-2020,GODFRYPHLP,998.45,-0.075060048,5120,CONSUMER GOODS
04-06-2020,GODREJAGRO,370.9,-1.461211477,8359,CONSUMER GOODS
04-06-2020,GODREJCP,655.2,3.458076741,71255,CONSUMER GOODS
04-06-2020,GODREJIND,357.5,9.763586122,13498,CONSUMER GOODS
04-06-2020,GODREJPROP,790.25,10.42408999,21868,CONSTRUCTION
04-06-2020,GRANULES,184.7,7.822533567,5282,PHARMA
04-06-2020,GRAPHITE,202.4,5.747126437,3691,INDUSTRIAL MANUFACTURING
04-06-2020,GRASIM,605.1,3.701799486,40649,CEMENT & CEMENT PRODUCTS
04-06-2020,GESHIP,215.75,8.389851796,500,SERVICES
04-06-2020,GREAVESCOT,81.85,12.89655172,2000,INDUSTRIAL MANUFACTURING
04-06-2020,GRINDWELL,503.8,-3.486590038,5420,INDUSTRIAL MANUFACTURING
04-06-2020,GUJALKALI,324.2,2.546259687,2408,CHEMICALS
04-06-2020,FLUOROCHEM,324.55,8.599631922,500,CHEMICALS
04-06-2020,GUJGASLTD,277.4,13.08601712,22115,OIL & GAS
04-06-2020,GMDCLTD,37.7,1.344086022,1297,METALS
04-06-2020,GNFC,139.75,1.5625,500,CHEMICALS
04-06-2020,GPPL,62.65,1.375404531,3819,SERVICES
04-06-2020,GSFC,47.55,9.815242494,2172,FERTILISERS & PESTICIDES
04-06-2020,GSPL,211.15,3.937976864,12682,OIL & GAS
04-06-2020,GULFOILLUB,692.15,18.29601777,2886,OIL & GAS
04-06-2020,HEG,875.9,9.521725539,500,INDUSTRIAL MANUFACTURING
04-06-2020,HCLTECH,578.95,3.430102724,154638,IT
04-06-2020,HDFCAMC,2743.55,3.358574442,53556,FINANCIAL SERVICES
04-06-2020,HDFCBANK,1001.7,1.422568724,598276,FINANCIAL SERVICES
04-06-2020,HDFCLIFE,517.6,0.290641349,500,FINANCIAL SERVICES
04-06-2020,HFCL,11.1,10.44776119,2036,TELECOM
04-06-2020,HATHWAY,23.6,-1.461377871,500,MEDIA & ENTERTAINMENT
04-06-2020,HATSUN,532.8,1.043049497,500,CONSUMER GOODS
04-06-2020,HAVELLS,567.5,5.024521144,36374,CONSUMER GOODS
04-06-2020,HEIDELBERG,166.05,0.666868748,500,CEMENT & CEMENT PRODUCTS
04-06-2020,HERITGFOOD,238.95,-0.292092635,1205,CONSUMER GOODS
04-06-2020,HEROMOTOCO,2329.25,0.126810815,53382,AUTOMOBILE
04-06-2020,HEXAWARE,259.5,-3.871087238,10036,IT
04-06-2020,HSCL,44.85,1.700680272,2000,CHEMICALS
04-06-2020,HIMATSEIDE,51.35,8.677248677,628,TEXTILES
04-06-2020,HINDALCO,142.65,2.51527129,33189,METALS
04-06-2020,HAL,598.55,6.712426457,25816,INDUSTRIAL MANUFACTURING
04-06-2020,HINDCOPPER,28,0.900900901,3025,METALS
04-06-2020,HINDPETRO,195.25,-0.229943792,32777,OIL & GAS
04-06-2020,HINDUNILVR,2120.6,0.571482773,505298,CONSUMER GOODS
04-06-2020,HINDZINC,171.4,-0.953481653,82964,METALS
04-06-2020,HONAUT,28199.85,1.98750104,26281,INDUSTRIAL MANUFACTURING
04-06-2020,HUDCO,24.05,2.123142251,6646,FINANCIAL SERVICES
04-06-2020,HDFC,1764.3,1.530759049,327720,FINANCIAL SERVICES
04-06-2020,ICICIBANK,347.85,2.535003685,234883,FINANCIAL SERVICES
04-06-2020,ICICIGI,1281.8,-1.596806387,500,FINANCIAL SERVICES
04-06-2020,ICICIPRULI,382.65,-0.325605626,61075,FINANCIAL SERVICES
04-06-2020,ISEC,387.55,-0.193149627,15890,FINANCIAL SERVICES
04-06-2020,ICRA,2604.8,1.373808134,2409,FINANCIAL SERVICES
04-06-2020,IDBI,35.05,43.35378323,50034,FINANCIAL SERVICES
04-06-2020,IDFCFIRSTB,22.9,-3.171247357,15202,FINANCIAL SERVICES
04-06-2020,IDFC,15.1,1.003344482,3049,FINANCIAL SERVICES
04-06-2020,IFBIND,426.5,8.262469857,1702,CONSUMER GOODS
04-06-2020,IFCI,7.15,25.43859649,1509,FINANCIAL SERVICES
04-06-2020,IIFL,65.3,5.152979066,2868,FINANCIAL SERVICES
04-06-2020,IIFLWAM,959.4,9.389430477,500,FINANCIAL SERVICES
04-06-2020,IRB,65.15,2.922590837,3344,CONSTRUCTION
04-06-2020,IRCON,94.5,8.49598163,4380,CONSTRUCTION
04-06-2020,ITC,200.15,-0.199451508,253220,CONSUMER GOODS
04-06-2020,ITI,86.4,1.348973607,9543,TELECOM
04-06-2020,INDIACEM,130.75,2.508820071,500,CEMENT & CEMENT PRODUCTS
04-06-2020,ITDC,170.3,4.254667891,1820,SERVICES
04-06-2020,IBULHSGFIN,127.75,-0.156311059,9627,FINANCIAL SERVICES
